Bug ID,Version,File,Priority
HIVE-22412,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java,Major
HIVE-22412,2.0.0,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/StandardConstantMapObjectInspector.java,Major
HIVE-21033,2.0.0,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java,Major
HIVE-21033,2.0.0,cli/src/test/org/apache/hadoop/hive/cli/TestCliDriverMethods.java,Major
HIVE-21033,2.0.0,common/src/java/org/apache/hadoop/hive/common/io/CachingPrintStream.java,Major
HIVE-21033,2.0.0,common/src/java/org/apache/hadoop/hive/common/io/FetchConverter.java,Major
HIVE-21033,2.0.0,common/src/java/org/apache/hadoop/hive/common/io/SessionStream.java,Major
HIVE-21033,2.0.0,hcatalog/core/src/main/java/org/apache/hive/hcatalog/cli/HCatCli.java,Major
HIVE-21033,2.0.0,hcatalog/hcatalog-pig-adapter/src/test/java/org/apache/hive/hcatalog/pig/TestHCatLoaderEncryption.java,Major
HIVE-21033,2.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/history/TestHiveHistory.java,Major
HIVE-21033,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestCLIAuthzSessionContext.java,Major
HIVE-21033,2.0.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,Major
HIVE-21033,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java,Major
HIVE-21033,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/processors/TestSetProcessor.java,Major
HIVE-21033,2.0.0,service/src/java/org/apache/hive/service/cli/operation/HiveCommandOperation.java,Major
HIVE-21033,2.0.0,service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java,Major
HIVE-20345,2.0.0,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-18742,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,Major
HIVE-18735,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-18624,2.3.2,ql/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,Major
HIVE-18624,2.3.2,ql/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriverIntervals.java,Major
HIVE-18250,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,Major
HIVE-18090,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,Major
HIVE-17368,2.2.0,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/MiniHiveKdc.java,Major
HIVE-17368,2.2.0,itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestJdbcWithDBTokenStore.java,Major
HIVE-17368,2.2.0,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/metastore/security/TestHadoopAuthBridge23.java,Major
HIVE-17368,2.2.0,itests/util/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,Major
HIVE-17368,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java,Major
HIVE-17368,2.2.0,service/src/java/org/apache/hive/service/cli/session/HiveSessionImplwithUGI.java,Major
HIVE-17368,2.2.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/DBTokenStore.java,Major
HIVE-17368,2.2.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/DelegationTokenSecretManager.java,Major
HIVE-17368,2.2.0,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/security/MetastoreDelegationTokenManager.java,Major
HIVE-16654,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-16654,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,Major
HIVE-16654,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/CountDistinctRewriteProc.java,Major
HIVE-16654,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java,Major
HIVE-16654,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/GroupByDesc.java,Major
HIVE-16507,2.3.0,common/src/java/org/apache/hadoop/hive/common/jsonexplain/DagJsonParser.java,Major
HIVE-16450,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/Deadline.java,Major
HIVE-16450,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreUtils.java,Major
HIVE-16450,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java,Major
HIVE-16450,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingHMSHandler.java,Major
HIVE-16385,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/StatsNoJobTask.java,Major
HIVE-15769,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/CalciteViewSemanticException.java,Major
HIVE-15769,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,Major
HIVE-15769,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/QB.java,Major
HIVE-15769,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-15766,2.1.1,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,Major
HIVE-15766,2.1.1,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Major
HIVE-15752,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,Major
HIVE-15752,2.1.1,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java,Major
HIVE-15517,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPEqualNS.java,Major
HIVE-15517,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNotEqualNS.java,Major
HIVE-15329,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreUtils.java,Major
HIVE-15311,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnStatsSemanticAnalyzer.java,Major
HIVE-15297,2.1.0,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java,Major
HIVE-15297,2.1.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,Major
HIVE-15247,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelFactories.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveJoin.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveMultiJoin.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdDistinctRowCount.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdSelectivity.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdSize.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveOpConverter.java,Major
HIVE-15234,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,Major
HIVE-15160,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectSortTransposeRule.java,Major
HIVE-15160,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,Major
HIVE-15160,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Major
HIVE-15160,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,Major
HIVE-15096,2.1.0,hplsql/src/main/java/org/apache/hive/hplsql/Exec.java,Major
HIVE-15054,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HivePairFlatMapFunction.java,Major
HIVE-14367,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java,Major
HIVE-14367,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java,Major
HIVE-14367,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFAverage.java,Major
HIVE-14367,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFMax.java,Major
HIVE-14367,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFMin.java,Major
HIVE-14324,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/sarg/ConvertAstToSearchArg.java,Critical
HIVE-14324,2.2.0,ql/src/test/org/apache/hadoop/hive/ql/io/sarg/TestConvertAstToSearchArg.java,Critical
HIVE-14322,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-14296,2.0.0,service/src/java/org/apache/hive/service/cli/session/SessionManager.java,Major
HIVE-14296,2.0.0,service/src/java/org/apache/hive/service/cli/session/SessionManager.java,Major
HIVE-14296,2.0.0,service/src/java/org/apache/hive/service/cli/thrift/ThriftCLIService.java,Major
HIVE-14251,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,Major
HIVE-14251,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/exec/TestFunctionRegistry.java,Major
HIVE-14251,2.0.0,serde/src/java/org/apache/hadoop/hive/serde2/typeinfo/TypeInfoUtils.java,Major
HIVE-14241,2.0.0,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/TestStreaming.java,Critical
HIVE-14241,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,Critical
HIVE-14241,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FetchOperator.java,Critical
HIVE-14241,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FetchTask.java,Critical
HIVE-14241,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,Critical
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java,Major
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java,Major
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/GenMapRedUtils.java,Major
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java,Major
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/plan/FileSinkDesc.java,Major
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsCollectionContext.java,Major
HIVE-14236,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/stats/fs/FSStatsPublisher.java,Major
HIVE-14229,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java,Major
HIVE-14229,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/processors/ReloadProcessor.java,Major
HIVE-14229,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java,Major
HIVE-14229,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/session/TestSessionState.java,Major
HIVE-14229,2.0.0,service/src/java/org/apache/hive/service/cli/session/HiveSessionImpl.java,Major
HIVE-14210,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java,Major
HIVE-14132,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/processors/SetProcessor.java,Major
HIVE-14038,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConfUtil.java,Major
HIVE-14038,2.0.0,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/AppConfig.java,Major
HIVE-14038,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,Major
HIVE-14038,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/HouseKeeperServiceBase.java,Major
HIVE-14038,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,Major
HIVE-14038,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,Major
HIVE-14015,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/SMBMapJoinOperator.java,Major
HIVE-14006,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/UnionOperator.java,Major
HIVE-13932,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/SMBMapJoinOperator.java,Major
HIVE-13858,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,Blocker
HIVE-13858,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java,Blocker
HIVE-13858,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,Blocker
HIVE-13858,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/RecordProcessor.java,Blocker
HIVE-13858,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,Blocker
HIVE-13858,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java,Blocker
HIVE-13844,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/index/HiveIndex.java,Minor
HIVE-13844,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/index/TestIndexType.java,Minor
HIVE-13837,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/ASTBuilder.java,Major
HIVE-13833,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,Minor
HIVE-13813,2.0.0,common/src/java/org/apache/hadoop/hive/common/metrics/common/MetricsConstant.java,Major
HIVE-13813,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,Major
HIVE-13809,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java,Major
HIVE-13809,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java,Major
HIVE-13809,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HashTableLoader.java,Major
HIVE-13756,2.0.0,hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FileOutputCommitterContainer.java,Major
HIVE-13754,2.0.0,hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HCatConstants.java,Major
HIVE-13754,2.0.0,hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HCatUtil.java,Major
HIVE-13754,2.0.0,hcatalog/core/src/main/java/org/apache/hive/hcatalog/common/HiveClientCache.java,Major
HIVE-13754,2.0.0,hcatalog/core/src/test/java/org/apache/hive/hcatalog/common/TestHiveClientCache.java,Major
HIVE-13754,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,Major
HIVE-13754,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingMetaStoreClient.java,Major
HIVE-13754,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/annotation/NoReconnect.java,Major
HIVE-13725,2.0.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java,Critical
HIVE-13725,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java,Critical
HIVE-13725,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,Critical
HIVE-13725,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,Critical
HIVE-13704,2.0.0,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,Critical
HIVE-13699,2.0.0,storage-api/src/java/org/apache/hadoop/hive/ql/util/JavaDataModel.java,Minor
HIVE-13699,2.0.0,storage-api/src/test/org/apache/hadoop/hive/ql/util/JavaDataModelTest.java,Minor
HIVE-13693,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/ppd/OpProcFactory.java,Major
HIVE-13676,2.0.0,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatMultiOutputFormat.java,Major
HIVE-13676,2.0.0,hcatalog/webhcat/java-client/src/test/java/org/apache/hive/hcatalog/api/TestHCatClient.java,Major
HIVE-13676,2.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestMarkPartitionRemote.java,Major
HIVE-13676,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreUtils.java,Major
HIVE-13676,2.0.0,metastore/src/test/org/apache/hadoop/hive/metastore/TestHiveMetaStoreGetMetaConf.java,Major
HIVE-13676,2.0.0,metastore/src/test/org/apache/hadoop/hive/metastore/TestHiveMetaStorePartitionSpecs.java,Major
HIVE-13676,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/metadata/TestHiveRemote.java,Major
HIVE-13619,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorUtils.java,Major
HIVE-13618,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java,Major
HIVE-13608,2.0.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,Major
HIVE-13608,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingMetaStoreClient.java,Major
HIVE-13602,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/VirtualColumn.java,Major
HIVE-13602,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagateProcCtx.java,Major
HIVE-13602,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagateProcFactory.java,Major
HIVE-13602,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java,Major
HIVE-13570,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcCtx.java,Major
HIVE-13561,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java,Major
HIVE-13561,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java,Major
HIVE-13553,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,Minor
HIVE-13542,2.0.0,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/DataReader.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/DataReaderFactory.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/MetadataReaderFactory.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/impl/DataReaderProperties.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/impl/DefaultMetadataReaderFactory.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/impl/MetadataReader.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/impl/MetadataReaderImpl.java,Major
HIVE-13523,2.0.0,orc/src/java/org/apache/orc/impl/MetadataReaderProperties.java,Major
HIVE-13523,2.0.0,orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java,Major
HIVE-13523,2.0.0,orc/src/test/org/apache/orc/impl/TestMetadataReaderProperties.java,Major
HIVE-13523,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/DefaultDataReaderFactory.java,Major
HIVE-13523,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java,Major
HIVE-13523,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java,Major
HIVE-13523,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderUtils.java,Major
HIVE-13523,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRecordReaderImpl.java,Major
HIVE-13512,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/plan/TezWork.java,Minor
HIVE-13512,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/plan/TestTezWorkConcurrency.java,Minor
HIVE-13463,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,Major
HIVE-13452,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-cpp/ThriftHive.cpp,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-cpp/ThriftHive_server.skeleton.cpp,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-cpp/hive_service_constants.cpp,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-cpp/hive_service_types.cpp,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveClusterStatus.java,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveServerException.java,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/JobTrackerState.java,Major
HIVE-13440,2.0.0,service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/ThriftHive.java,Major
HIVE-13439,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcDriver2.java,Major
HIVE-13439,2.0.0,jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java,Major
HIVE-13428,2.0.0,llap-server/src/java/org/apache/hadoop/hive/llap/security/SecretManager.java,Blocker
HIVE-13423,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFSum.java,Major
HIVE-13410,2.0.0,common/src/java/org/apache/hadoop/hive/ql/log/PerfLogger.java,Major
HIVE-13410,2.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreMetrics.java,Major
HIVE-13410,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/miniHS2/TestHs2Metrics.java,Major
HIVE-13410,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,Major
HIVE-13405,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,Major
HIVE-13395,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Blocker
HIVE-13395,2.0.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreTxns.java,Blocker
HIVE-13395,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,Blocker
HIVE-13395,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java,Blocker
HIVE-13395,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,Blocker
HIVE-13395,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnStore.java,Blocker
HIVE-13395,2.0.0,metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnUtils.java,Blocker
HIVE-13395,2.0.0,metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java,Blocker
HIVE-13395,2.0.0,metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbLockManager.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/AcidWriteSetService.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/HouseKeeperServiceBase.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Initiator.java,Blocker
HIVE-13395,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Worker.java,Blocker
HIVE-13395,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,Blocker
HIVE-13395,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/io/TestAcidUtils.java,Blocker
HIVE-13395,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager.java,Blocker
HIVE-13395,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,Blocker
HIVE-13395,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCleaner.java,Blocker
HIVE-13394,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFComputeStats.java,Major
HIVE-13390,2.0.0,itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,Major
HIVE-13390,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestSSL.java,Major
HIVE-13390,2.0.0,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,Major
HIVE-13390,2.0.0,service/src/java/org/apache/hive/service/auth/HiveAuthFactory.java,Major
HIVE-13383,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingMetaStoreClient.java,Major
HIVE-13381,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionRegistry.java,Major
HIVE-13381,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,Major
HIVE-13381,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/exec/TestFunctionRegistry.java,Major
HIVE-13381,2.0.0,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java,Major
HIVE-13373,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/parse/TypeCheckProcFactory.java,Major
HIVE-13361,2.1.0,orc/src/java/org/apache/orc/OrcFile.java,Critical
HIVE-13361,2.1.0,orc/src/java/org/apache/orc/impl/WriterImpl.java,Critical
HIVE-13361,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/OrcFileMergeOperator.java,Critical
HIVE-13333,2.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java,Major
HIVE-13330,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java,Critical
HIVE-13326,2.0.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/main/java/org/apache/hive/jdbc/miniHS2/MiniHS2.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithLocalClusterSpark.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniMr.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestMultiSessionsHS2WithLocalClusterSpark.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestServiceDiscoveryWithMiniHS2.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestHS2AuthzContext.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcMetadataApiAuth.java,Major
HIVE-13326,2.0.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcWithSQLAuthorization.java,Major
HIVE-13326,2.0.0,jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java,Major
HIVE-13326,2.0.0,service/src/java/org/apache/hive/service/server/HiveServer2.java,Major
